MANAGECOM,GRPCONTNO,APPNTNAME,PLAN,SUBSECTION,RISKCODE,SALECHNEL,AGENTCODE,NUMBER,GEBCLIENT,COMMRATE,TOTPR1,FREQ,EARNED1,CCDATE,DAYS,CLAIM1,NEWIBNR,OLDIBNR,BRANCH
86020101,880004670,广州市白云兴食品有限,AMR,g,MIK01,个人营销,80000065,9,2,15,0.0,0,0.00,20060804,-881,0.00,0.00,0.00,8602
86020101,880004670,广州市白云兴食品有限,CMM,g,NIK01,个人营销,80000065,10,2,15,0.0,0,0.00,20060804,-881,0.00,0.00,0.00,8602
86020101,880004670,广州市白云兴食品有限,ADD,g,NMK01,个人营销,80000065,1,2,15,0.0,0,0.00,20060804,-881,0.00,0.00,0.00,8602
86020101,88000467000,广州路加颐养院,AMR,g,MIK01,个人营销,80000728,9,2,25,2701.1,1,1666.09,20100522,129,185.72,33.43,0.00,8602
86020101,88000467000,广州路加颐养院,HI,g,MKK01,个人营销,80000728,12,2,25,345.2,0,212.99,20100522,224,0.00,0.00,0.00,8602
86020101,88000467000,广州路加颐养院,ADD,g,NMK01,个人营销,80000728,1,2,25,1619.6,0,999.79,20100522,129,0.00,0.00,0.00,8602
86020101,88000467000,广州路加颐养院,PCA,g,NMK03,个人营销,80000728,6,2,25,498.4,0,307.66,20100522,224,0.00,0.00,0.00,8602
86020101,88000467600,广州市尚源贸易有限公,AMR,g,MIK01,个人营销,80005743,9,2,25,1680.0,0,1017.11,20100525,190,0.00,0.00,0.00,8602
86020101,88000467600,广州市尚源贸易有限公,HI,g,MKK01,个人营销,80005743,12,2,25,224.3,0,135.86,20100525,32,0.00,0.00,0.00,8602
86020101,88000467600,广州市尚源贸易有限公,ADD,g,NMK01,个人营销,80005743,1,2,25,1360.0,0,823.46,20100525,190,0.00,0.00,0.00,8602
86020101,88000467600,广州市尚源贸易有限公,PCA,g,NMK03,个人营销,80005743,6,2,25,416.0,0,251.93,20100525,32,0.00,0.00,0.00,8602
86020101,880004680,广东新粤交通投资有限,DD,g,MGK01,个人营销,80001407,3,2,15,0.0,0,0.00,20060805,-1058,0.00,0.00,0.00,8602
86020101,880004680,广东新粤交通投资有限,AMR,g,MIK01,个人营销,80001407,9,2,15,0.0,0,0.00,20060805,-880,0.00,0.00,0.00,8602
86020101,880004680,广东新粤交通投资有限,HI,g,MKK01,个人营销,80001407,12,2,15,0.0,0,0.00,20060805,-1058,0.00,0.00,0.00,8602
86020101,880004680,广东新粤交通投资有限,TL,g,NAK01,个人营销,80001407,7,2,15,0.0,0,0.00,20060805,-880,0.00,0.00,0.00,8602
86020101,880004680,广东新粤交通投资有限,CMM,g,NIK01,个人营销,80001407,10,2,15,0.0,0,0.00,20060805,-1058,0.00,0.00,0.00,8602
86020101,880004680,广东新粤交通投资有限,ADD,g,NMK01,个人营销,80001407,1,2,15,0.0,0,0.00,20060805,-880,0.00,0.00,0.00,8602
86020101,880004681,广东新粤交通投资有限,DD,g,MGK01,个人营销,80001407,3,2,15,0.0,0,0.00,20070805,-514,0.00,0.00,0.00,8602
86020101,880004681,广东新粤交通投资有限,AMR,g,MIK01,个人营销,80001407,9,2,15,0.0,0,0.00,20070805,-514,0.00,0.00,0.00,8602
86020101,880004681,广东新粤交通投资有限,HI,g,MKK01,个人营销,80001407,12,2,15,0.0,0,0.00,20070805,-514,0.00,0.00,0.00,8602
86020101,880004681,广东新粤交通投资有限,TL,g,NAK01,个人营销,80001407,7,2,15,0.0,0,0.00,20070805,-514,0.00,0.00,0.00,8602
86020101,880004681,广东新粤交通投资有限,CMM,g,NIK01,个人营销,80001407,10,2,15,0.0,0,0.00,20070805,-514,0.00,0.00,0.00,8602
86020101,880004681,广东新粤交通投资有限,ADD,g,NMK01,个人营销,80001407,1,2,15,0.0,0,0.00,20070805,-514,0.00,0.00,0.00,8602
86020101,880004682,广东新粤交通投资有限,DD,g,MGK01,个人营销,80000049,3,2,15,0.0,0,0.00,20080805,-149,0.00,0.00,0.00,8602
86020101,880004682,广东新粤交通投资有限,AMR,g,MIK01,个人营销,80000049,9,2,15,0.0,0,0.00,20080805,-241,0.00,0.00,0.00,8602
86020101,880004682,广东新粤交通投资有限,HI,g,MKK01,个人营销,80000049,12,2,15,0.0,0,0.00,20080805,-149,0.00,0.00,0.00,8602
86020101,880004682,广东新粤交通投资有限,TL,g,NAK01,个人营销,80000049,7,2,15,0.0,0,0.00,20080805,-241,0.00,0.00,0.00,8602
86020101,880004682,广东新粤交通投资有限,CMM,g,NIK01,个人营销,80000049,10,2,15,0.0,0,0.00,20080805,-149,0.00,0.00,0.00,8602
86020101,880004682,广东新粤交通投资有限,ADD,g,NMK01,个人营销,80000049,1,2,15,0.0,0,0.00,20080805,-241,0.00,0.00,0.00,8602
86020101,880004683,广东新粤交通投资有限,DD,g,MGK01,个人营销,80000049,3,2,15,8163.0,0,5024.37,20090805,216,0.00,0.00,0.00,8602
86020101,880004683,广东新粤交通投资有限,AMR,g,MIK01,个人营销,80000049,9,2,15,12978.5,1,7953.38,20090805,85,649.10,0.00,649.10,8602
86020101,880004683,广东新粤交通投资有限,HI,g,MKK01,个人营销,80000049,12,2,15,6996.7,1,4306.45,20090805,216,150.00,7.50,0.00,8602
86020101,880004683,广东新粤交通投资有限,TL,g,NAK01,个人营销,80000049,7,2,15,17257.6,0,10622.44,20090805,85,0.00,0.00,0.00,8602
86020101,880004683,广东新粤交通投资有限,CMM,g,NIK01,个人营销,80000049,10,2,15,40812.9,1,25122.47,20090805,216,2112.76,42.26,0.00,8602
86020101,880004683,广东新粤交通投资有限,ADD,g,NMK01,个人营销,80000049,1,2,15,17822.8,0,10815.40,20090805,216,0.00,0.00,0.00,8602
86020101,880004684,广东新粤交通投资有限,DD,g,MGK01,个人营销,80000049,3,2,15,6909.2,0,2787.91,20100805,149,0.00,0.00,0.00,8602
86020101,880004684,广东新粤交通投资有限,AMR,g,MIK01,个人营销,80000049,9,2,15,10812.9,0,4368.11,20100805,52,0.00,0.00,0.00,8602
86020101,880004684,广东新粤交通投资有限,HI,g,MKK01,个人营销,80000049,12,2,15,5922.0,1,2389.95,20100805,149,180.00,43.20,0.00,8602
86020101,880004684,广东新粤交通投资有限,TL,g,NAK01,个人营销,80000049,7,2,15,14607.8,0,5893.89,20100805,52,0.00,0.00,0.00,8602
86020101,880004684,广东新粤交通投资有限,CMM,g,NIK01,个人营销,80000049,10,2,15,34546.0,1,13937.46,20100805,149,36.00,6.48,0.00,8602
86020101,880004684,广东新粤交通投资有限,ADD,g,NMK01,个人营销,80000049,1,2,15,12074.5,0,4880.28,20100805,52,0.00,0.00,0.00,8602
86020101,88000468900,广州市启才企业管理咨,AMR,g,MIK01,个人营销,80000713,9,2,25,441.0,1,264.58,20100527,80,181.57,32.68,0.00,8602
86020101,88000468900,广州市启才企业管理咨,HI,g,MKK01,个人营销,80000713,12,2,25,63.1,0,37.88,20100527,140,0.00,0.00,0.00,8602
86020101,88000468900,广州市启才企业管理咨,ADD,g,NMK01,个人营销,80000713,1,2,25,294.7,0,176.81,20100527,80,0.00,0.00,0.00,8602
86020101,88000468900,广州市启才企业管理咨,PCA,g,NMK03,个人营销,80000713,6,2,25,90.9,0,54.54,20100527,140,0.00,0.00,0.00,8602
86020101,880004690,广东省时代文化发展公,DD,g,MGK01,个人营销,80001407,3,2,15,0.0,0,0.00,20060809,-876,0.00,0.00,0.00,8602
86020101,880004690,广东省时代文化发展公,AMR,g,MIK01,个人营销,80001407,9,2,15,0.0,0,0.00,20060809,-1208,0.00,0.00,0.00,8602
86020101,880004690,广东省时代文化发展公,CMM,g,NIK01,个人营销,80001407,10,2,15,0.0,0,0.00,20060809,-876,0.00,0.00,0.00,8602
86020101,880004690,广东省时代文化发展公,ADD,g,NMK01,个人营销,80001407,1,2,15,0.0,0,0.00,20060809,-1208,0.00,0.00,0.00,8602
86020101,88000469000,广州市黄埔区致业装卸,AMR,g,MIK01,个人营销,80001151,9,2,10,1260.0,2,756.00,20100527,219,3206.32,577.13,0.00,8602
86020101,88000469000,广州市黄埔区致业装卸,TL,g,NAK01,个人营销,80001151,7,2,15,420.0,0,252.00,20100527,219,0.00,0.00,0.00,8602
86020101,88000469000,广州市黄埔区致业装卸,CMM,g,NIK01,个人营销,80001151,10,2,10,3000.0,0,1800.00,20100527,219,0.00,0.00,0.00,8602
86020101,88000469000,广州市黄埔区致业装卸,ADD,g,NMK01,个人营销,80001151,1,2,15,600.0,0,360.00,20100527,219,0.00,0.00,0.00,8602
86020101,88000469000,广州市黄埔区致业装卸,PCA,g,NMK03,个人营销,80001151,6,2,15,240.0,0,144.00,20100527,219,0.00,0.00,0.00,8602
86020101,880004691,广州市白云兴食品有限,DD,g,MGK01,个人营销,80000065,3,2,15,0.0,0,0.00,20070804,-515,0.00,0.00,0.00,8602
86020101,880004691,广州市白云兴食品有限,AMR,g,MIK01,个人营销,80000065,9,2,15,0.0,0,0.00,20070804,-515,0.00,0.00,0.00,8602
86020101,880004691,广州市白云兴食品有限,CMM,g,NIK01,个人营销,80000065,10,2,15,0.0,0,0.00,20070804,-515,0.00,0.00,0.00,8602
86020101,880004691,广州市白云兴食品有限,ADD,g,NMK01,个人营销,80000065,1,2,15,0.0,0,0.00,20070804,-515,0.00,0.00,0.00,8602
86020101,880004692,广州市颐和传统医学研,AMR,g,MIK01,个人营销,80000942,9,2,15,0.0,0,0.00,20070719,-639,0.00,0.00,0.00,8602
86020101,880004692,广州市颐和传统医学研,ADD,g,NMK01,个人营销,80000942,1,2,15,0.0,0,0.00,20070719,-531,0.00,0.00,0.00,8602
86020101,880004693,广州市天河区公证处,AMR,g,MIK01,个人营销,80001859,9,2,15,0.0,0,0.00,20070729,-521,0.00,0.00,0.00,8602
86020101,880004693,广州市天河区公证处,CMM,g,NIK01,个人营销,80001859,10,2,15,0.0,0,0.00,20070729,-521,0.00,0.00,0.00,8602
86020101,880004693,广州市天河区公证处,ADD,g,NMK01,个人营销,80001859,1,2,15,0.0,0,0.00,20070729,-521,0.00,0.00,0.00,8602
86020101,880004694,广东省时代文化发展公,DD,g,MGK01,个人营销,80000049,3,2,15,0.0,0,0.00,20070809,-510,0.00,0.00,0.00,8602
86020101,880004694,广东省时代文化发展公,AMR,g,MIK01,个人营销,80000049,9,2,15,0.0,0,0.00,20070809,-510,0.00,0.00,0.00,8602
86020101,880004694,广东省时代文化发展公,CMM,g,NIK01,个人营销,80000049,10,2,15,0.0,0,0.00,20070809,-510,0.00,0.00,0.00,8602
86020101,880004694,广东省时代文化发展公,ADD,g,NMK01,个人营销,80000049,1,2,15,0.0,0,0.00,20070809,-510,0.00,0.00,0.00,8602
86020101,880004695,广州市天河区公证处,AMR,g,MIK01,个人营销,80001859,9,2,15,0.0,0,0.00,20080729,-156,0.00,0.00,0.00,8602
86020101,880004695,广州市天河区公证处,CMM,g,NIK01,个人营销,80001859,10,2,15,0.0,0,0.00,20080729,-156,0.00,0.00,0.00,8602
86020101,880004695,广州市天河区公证处,ADD,g,NMK01,个人营销,80001859,1,2,15,0.0,0,0.00,20080729,-156,0.00,0.00,0.00,8602
86020101,880004696,广州市颐和传统医学研,AMR,g,MIK01,个人营销,80000942,9,2,15,0.0,0,0.00,20080719,-166,0.00,0.00,0.00,8602
86020101,880004696,广州市颐和传统医学研,ADD,g,NMK01,个人营销,80000942,1,2,15,0.0,0,0.00,20080719,-166,0.00,0.00,0.00,8602
86020101,880004697,广东省时代文化发展公,DD,g,MGK01,个人营销,80000049,3,2,15,0.0,0,0.00,20080809,-145,0.00,0.00,0.00,8602
86020101,880004697,广东省时代文化发展公,AMR,g,MIK01,个人营销,80000049,9,2,10,0.0,0,0.00,20080809,-145,0.00,0.00,0.00,8602
86020101,880004697,广东省时代文化发展公,TL,g,NAK01,个人营销,80000049,7,2,15,0.0,0,0.00,20080809,-145,0.00,0.00,0.00,8602
86020101,880004697,广东省时代文化发展公,CMM,g,NIK01,个人营销,80000049,10,2,10,0.0,0,0.00,20080809,-145,0.00,0.00,0.00,8602
86020101,880004697,广东省时代文化发展公,ADD,g,NMK01,个人营销,80000049,1,2,15,0.0,0,0.00,20080809,-145,0.00,0.00,0.00,8602
86020101,880004698,广州市颐和传统医学研,AMR,g,MIK01,个人营销,80000942,9,2,15,921.2,0,538.60,20090719,-117,0.00,0.00,0.00,8602
86020101,880004698,广州市颐和传统医学研,ADD,g,NMK01,个人营销,80000942,1,2,15,1212.4,0,708.80,20090719,199,0.00,0.00,0.00,8602
86020101,880004699,广州市颐和传统医学研,AMR,g,MIK01,个人营销,80000942,9,2,15,798.0,0,341.04,20100729,156,0.00,0.00,0.00,8602
86020101,880004699,广州市颐和传统医学研,ADD,g,NMK01,个人营销,80000942,1,2,15,1050.0,0,448.77,20100729,156,0.00,0.00,0.00,8602
86020101,880004700,佛山市顺德区北滘镇碧,DD,g,MGK01,个人营销,80001457,3,2,15,0.0,0,0.00,20060812,-873,0.00,0.00,0.00,8602
86020101,880004700,佛山市顺德区北滘镇碧,AMR,g,MIK01,个人营销,80001457,9,2,15,0.0,0,0.00,20060812,-959,0.00,0.00,0.00,8602
86020101,880004700,佛山市顺德区北滘镇碧,CMM,g,NIK01,个人营销,80001457,10,2,15,0.0,0,0.00,20060812,-873,0.00,0.00,0.00,8602
86020101,880004700,佛山市顺德区北滘镇碧,ADD,g,NMK01,个人营销,80001457,1,2,15,0.0,0,0.00,20060812,-959,0.00,0.00,0.00,8602
86020101,88000470000,广州市北川科贸有限公,AMR,g,MIK01,个人营销,80000199,9,2,25,564.0,1,308.51,20100529,53,793.40,142.81,0.00,8602
86020101,88000470000,广州市北川科贸有限公,HI,g,MKK01,个人营销,80000199,12,2,25,87.7,0,47.96,20100529,217,0.00,0.00,0.00,8602
86020101,88000470000,广州市北川科贸有限公,ADD,g,NMK01,个人营销,80000199,1,2,25,532.6,0,291.31,20100529,53,0.00,0.00,0.00,8602
86020101,88000470000,广州市北川科贸有限公,PCA,g,NMK03,个人营销,80000199,6,2,25,162.9,0,89.12,20100529,217,0.00,0.00,0.00,8602
86020101,88000470100,广州市绿化公司石牌苗,AMR,g,MIK01,个人营销,80003476,9,2,25,1575.0,0,936.25,20100529,217,0.00,0.00,0.00,8602
86020101,88000470100,广州市绿化公司石牌苗,HI,g,MKK01,个人营销,80003476,12,2,25,225.0,0,133.75,20100529,217,0.00,0.00,0.00,8602
86020101,88000470100,广州市绿化公司石牌苗,TL,g,NAK01,个人营销,80003476,7,2,25,1062.0,0,631.38,20100529,217,0.00,0.00,0.00,8602
86020101,88000470100,广州市绿化公司石牌苗,ADD,g,NMK01,个人营销,80003476,1,2,25,1052.5,0,625.75,20100529,217,0.00,0.00,0.00,8602
86020101,88000470100,广州市绿化公司石牌苗,PCA,g,NMK03,个人营销,80003476,6,2,25,325.0,0,193.25,20100529,217,0.00,0.00,0.00,8602
86020101,880004710,上海全志制衣有限公司,AMR,g,MIK01,个人营销,80000157,9,2,15,0.0,0,0.00,20060816,-869,0.00,0.00,0.00,8602
86020101,880004710,上海全志制衣有限公司,CMM,g,NIK01,个人营销,80000157,10,2,15,0.0,0,0.00,20060816,-869,0.00,0.00,0.00,8602
86020101,880004710,上海全志制衣有限公司,ADD,g,NMK01,个人营销,80000157,1,2,15,0.0,0,0.00,20060816,-869,0.00,0.00,0.00,8602
86020101,88000471300,广州市番禺区新星货运,AMR,g,MIK01,个人营销,80007236,9,2,25,855.1,2,490.25,20100601,67,262.30,47.21,0.00,8602
86020101,88000471300,广州市番禺区新星货运,HI,g,MKK01,个人营销,80007236,12,2,25,121.9,0,69.90,20100601,196,0.00,0.00,0.00,8602
86020101,88000471300,广州市番禺区新星货运,ADD,g,NMK01,个人营销,80007236,1,2,25,571.3,0,327.53,20100601,67,0.00,0.00,0.00,8602
86020101,88000471300,广州市番禺区新星货运,PCA,g,NMK03,个人营销,80007236,6,2,25,176.1,0,100.91,20100601,196,0.00,0.00,0.00,8602
86020101,88000471600,大童保险销售服务有限,DD,g,MGK01,个人营销,80006855,3,2,0,989.2,0,989.20,20100601,206,0.00,0.00,0.00,8602
86020101,88000471600,大童保险销售服务有限,AMR,g,MIK01,个人营销,80006855,9,2,0,647.2,0,647.20,20100601,214,0.00,0.00,0.00,8602
86020101,88000471600,大童保险销售服务有限,SMM,g,NIK02,个人营销,80006855,13,2,0,31101.6,0,31101.60,20100601,184,0.00,0.00,0.00,8602
86020101,88000471600,大童保险销售服务有限,ADD,g,NMK01,个人营销,80006855,1,2,0,2840.5,0,2840.50,20100601,214,0.00,0.00,0.00,8602
86020101,88000471800,广东华茂投资股份有限,AMR,g,MIK01,个人营销,80000049,9,2,25,1260.0,0,742.14,20100531,215,0.00,0.00,0.00,8602
86020101,88000471800,广东华茂投资股份有限,TL,g,NAK01,个人营销,80000049,7,2,25,264.4,0,155.75,20100531,215,0.00,0.00,0.00,8602
86020101,88000471800,广东华茂投资股份有限,CMM,g,NIK01,个人营销,80000049,10,2,25,4021.0,0,2368.58,20100531,215,0.00,0.00,0.00,8602
86020101,88000471800,广东华茂投资股份有限,ADD,g,NMK01,个人营销,80000049,1,2,25,1197.0,0,705.04,20100531,215,0.00,0.00,0.00,8602
86020101,88000471800,广东华茂投资股份有限,PCA,g,NMK03,个人营销,80000049,6,2,25,362.6,0,213.64,20100531,215,0.00,0.00,0.00,8602
86020101,880004720,广东宇联涂料科技有限,AMR,g,MIK01,个人营销,80000112,9,2,15,0.0,0,0.00,20060816,-869,0.00,0.00,0.00,8602
86020101,880004720,广东宇联涂料科技有限,CMM,g,NIK01,个人营销,80000112,10,2,15,0.0,0,0.00,20060816,-915,0.00,0.00,0.00,8602
86020101,880004720,广东宇联涂料科技有限,ADD,g,NMK01,个人营销,80000112,1,2,15,0.0,0,0.00,20060816,-869,0.00,0.00,0.00,8602
86020101,88000472500,佛山市顺德区江铭贸易,AMR,g,MIK01,个人营销,80003744,9,2,25,882.0,0,512.26,20100603,212,0.00,0.00,0.00,8602
86020101,88000472500,佛山市顺德区江铭贸易,HI,g,MKK01,个人营销,80003744,12,2,25,126.0,0,73.22,20100603,212,0.00,0.00,0.00,8602
86020101,88000472500,佛山市顺德区江铭贸易,ADD,g,NMK01,个人营销,80003744,1,2,25,589.4,0,342.30,20100603,212,0.00,0.00,0.00,8602
86020101,88000472500,佛山市顺德区江铭贸易,PCA,g,NMK03,个人营销,80003744,6,2,25,182.0,0,105.70,20100603,212,0.00,0.00,0.00,8602
86020101,880004730,广州市番禺区市桥镇北,AMR,g,MIK01,个人营销,80001213,9,2,15,0.0,0,0.00,20060816,-895,0.00,0.00,0.00,8602
86020101,880004730,广州市番禺区市桥镇北,TL,g,NAK01,个人营销,80001213,7,2,15,0.0,0,0.00,20060816,-869,0.00,0.00,0.00,8602
86020101,880004730,广州市番禺区市桥镇北,CMM,g,NIK01,个人营销,80001213,10,2,15,0.0,0,0.00,20060816,-895,0.00,0.00,0.00,8602
86020101,880004730,广州市番禺区市桥镇北,ADD,g,NMK01,个人营销,80001213,1,2,15,0.0,0,0.00,20060816,-869,0.00,0.00,0.00,8602
86020101,880004731,广州市番禺区市桥镇北,AMR,g,MIK01,个人营销,80001213,9,2,15,0.0,0,0.00,20070816,-503,0.00,0.00,0.00,8602
86020101,880004731,广州市番禺区市桥镇北,TL,g,NAK01,个人营销,80001213,7,2,15,0.0,0,0.00,20070816,-503,0.00,0.00,0.00,8602
86020101,880004731,广州市番禺区市桥镇北,CMM,g,NIK01,个人营销,80001213,10,2,15,0.0,0,0.00,20070816,-503,0.00,0.00,0.00,8602
86020101,880004731,广州市番禺区市桥镇北,ADD,g,NMK01,个人营销,80001213,1,2,15,0.0,0,0.00,20070816,-503,0.00,0.00,0.00,8602
86020101,88000473600,广州市番禺区市桥街永,AMR,g,MIK01,个人营销,80006217,9,2,25,999.8,0,613.74,20100604,25,0.00,0.00,0.00,8602
86020101,88000473600,广州市番禺区市桥街永,HI,g,MKK01,个人营销,80006217,12,2,25,98.6,0,60.65,20100604,204,0.00,0.00,0.00,8602
86020101,88000473600,广州市番禺区市桥街永,ADD,g,NMK01,个人营销,80006217,1,2,25,465.9,0,286.27,20100604,25,0.00,0.00,0.00,8602
86020101,88000473600,广州市番禺区市桥街永,PCA,g,NMK03,个人营销,80006217,6,2,25,141.9,0,87.16,20100604,204,0.00,0.00,0.00,8602
86020101,88000473700,广州市番禺区盛彩包装,AMR,g,MIK01,个人营销,80007038,9,2,25,990.0,2,572.27,20100604,55,1119.40,201.49,0.00,8602
86020101,88000473700,广州市番禺区盛彩包装,HI,g,MKK01,个人营销,80007038,12,2,25,154.0,0,88.86,20100604,130,0.00,0.00,0.00,8602
86020101,88000473700,广州市番禺区盛彩包装,ADD,g,NMK01,个人营销,80007038,1,2,25,935.4,0,540.82,20100604,55,0.00,0.00,0.00,8602
86020101,88000473700,广州市番禺区盛彩包装,PCA,g,NMK03,个人营销,80007038,6,2,25,286.0,0,165.44,20100604,130,0.00,0.00,0.00,8602
86020101,880004740,广州市宝岛会美食休闲,AMR,g,MIK01,个人营销,80001213,9,2,15,0.0,0,0.00,20060816,-869,0.00,0.00,0.00,8602
86020101,880004740,广州市宝岛会美食休闲,TL,g,NAK01,个人营销,80001213,7,2,15,0.0,0,0.00,20060816,-869,0.00,0.00,0.00,8602
86020101,880004740,广州市宝岛会美食休闲,CMM,g,NIK01,个人营销,80001213,10,2,15,0.0,0,0.00,20060816,-869,0.00,0.00,0.00,8602
86020101,880004740,广州市宝岛会美食休闲,ADD,g,NMK01,个人营销,80001213,1,2,15,0.0,0,0.00,20060816,-869,0.00,0.00,0.00,8602
86020101,880004741,广州市宝岛会美食休闲,AMR,g,MIK01,个人营销,80001213,9,2,15,0.0,0,0.00,20070816,-503,0.00,0.00,0.00,8602
86020101,880004741,广州市宝岛会美食休闲,TL,g,NAK01,个人营销,80001213,7,2,15,0.0,0,0.00,20070816,-503,0.00,0.00,0.00,8602
86020101,880004741,广州市宝岛会美食休闲,CMM,g,NIK01,个人营销,80001213,10,2,15,0.0,0,0.00,20070816,-503,0.00,0.00,0.00,8602
86020101,880004741,广州市宝岛会美食休闲,ADD,g,NMK01,个人营销,80001213,1,2,15,0.0,0,0.00,20070816,-503,0.00,0.00,0.00,8602
86020101,880004742,广州市宝岛会美食休闲,AMR,g,MIK01,个人营销,80001213,9,2,15,0.0,0,0.00,20080816,-138,0.00,0.00,0.00,8602
